country_code,title,job_category,company_name,city,contract_type,workday,salary_min,salary_max,salary_period,salary_currency,salary_type,remote,publish_date
fr,Consultant SAP CS / Freelance,Information Technology,Pixie Services France,Paris,,,,,YEAR,EUR,,,2022-08-30
fr,Architecte Solution 3DX Sénior / Freelance,Information Technology,TRSB,Paris,,,,,YEAR,EUR,,,2022-08-30
fr,Senior Android Engineer,Information Technology,The Fork,Paris,,,,,YEAR,EUR,,,2022-08-30
fr,Lead Developpeur Fullstack React Node Js F/H,Information Technology,Kent FR,Paris,,,50000.0,60000.0,YEAR,EUR,,,2022-08-30
uk,English & Dutch Speaking HR Business Partner - Global Brand,Management & Consulting,Michael Page,"London, England",,,70000.0,75000.0,YEAR,GBP,,,2022-08-25
ie,Designer,Information Technology,FWI/Poppulo,Cork,,,24956.0,34852.0,YEAR,EUR,,,2022-08-30
uk,"Business Process Senior Analyst, Revenue Accounting",Management & Consulting,Boston Consulting Group,"London, England",,,,,YEAR,GBP,,,2022-08-25
uk,Data Management Technologies Consulting Lead,Management & Consulting,Capco,"London, England",,,30124.0,50827.0,YEAR,GBP,,,2022-08-25
uk,Support Technician - Remote - UK,Information Technology,Aspire Software,"Bristol, England",,,24468.0,30062.0,YEAR,GBP,,,2022-08-29
uk,Director of Product Engineering,Information Technology,NMI,"Bristol, England",,,56585.0,75673.0,YEAR,GBP,,,2022-08-29
uk,"Sushi Chef, Bristol, England",Information Technology,Cozymeal,"Bristol, England",,,23026.0,30331.0,YEAR,GBP,,,2022-08-29
uk,"Chef/Culinary Instructor, Bristol, England",Information Technology,Cozymeal,"Bristol, England",,,23026.0,30331.0,YEAR,GBP,,,2022-08-29
uk,Legal Counsel,Management & Consulting,LHH Recruitment Solutions,"London, England",,,64800.0,87195.0,YEAR,GBP,,,2022-08-25
uk,Senior Consultant/Director | Insurance M&A Advisory - Global Insurance Services,Management & Consulting,"FTI Consulting, Inc.","London, England",,,39000.0,58000.0,YEAR,GBP,,,2022-08-25
uk,FTC Construction Lawyer,Management & Consulting,LHH Recruitment Solutions,"London, England",,,,,YEAR,GBP,,,2022-08-25
uk,Reserving Actuarial Manager – FTC – 25614,Management & Consulting,Emerald Group,"London, England",,,62001.0,82078.0,YEAR,GBP,,,2022-08-25
uk,Senior Actuarial Analyst-Reserving – FTC – 25615,Management & Consulting,Emerald Group,"London, England",,,33020.0,44099.0,YEAR,GBP,,,2022-08-25
uk,Systems Support Analyst,Information Technology,Intelerad,"Cardiff, Wales",,,26558.0,37499.0,YEAR,GBP,,,2022-08-29
uk,Financial Engineer / Assistant Director Financial Engineer - Structured Finance,Management & Consulting,Moody's Investors Service,"London, England",,,73902.0,104712.0,YEAR,GBP,,,2022-08-25
ie,Solutions Engineer- Remote,Information Technology,SonicWall,Cork,,,51461.0,76864.0,YEAR,EUR,,,2022-08-30
uk,Assistant Quantity Surveyor,Management & Consulting,Robertson Group,"Edinburgh, Scotland",,,,,YEAR,GBP,,,2022-08-29
uk,"Chef/Culinary Instructor, Edinburgh, Scotland",Information Technology,Cozymeal,"Edinburgh, Scotland",,,23036.0,30341.0,YEAR,GBP,,,2022-08-29
uk,Solutions Architect,Information Technology,xDesign,"Edinburgh, Scotland",,,63073.0,85839.0,YEAR,GBP,,,2022-08-29
uk,"Sushi Chef, Edinburgh, Scotland",Information Technology,Cozymeal,"Edinburgh, Scotland",,,23036.0,30341.0,YEAR,GBP,,,2022-08-29
uk,People Executive,Information Technology,Idox plc,"Glasgow, Scotland",,,24000.0,25000.0,YEAR,GBP,,,2022-08-29
uk,Content Designer,Information Technology,Capgemini,"Glasgow, Scotland",,,41240.0,44123.0,YEAR,GBP,,,2022-08-29
uk,Field Sales Executive,Information Technology,Foodhub,"Glasgow, Scotland",,,23000.0,26000.0,YEAR,GBP,,,2022-08-29
uk,IT Mobile Deskside Engineer,Information Technology,Lucid Connect Ltd,"Glasgow, Scotland",,,31929.0,52201.0,YEAR,GBP,,,2022-08-29
uk,"Chef/Culinary Instructor, Glasgow, Scotland",Information Technology,Cozymeal,"Glasgow, Scotland",,,20000.0,23827.0,YEAR,GBP,,,2022-08-29
uk,"Sushi Chef, Glasgow, Scotland",Information Technology,Cozymeal,"Glasgow, Scotland",,,20000.0,23827.0,YEAR,GBP,,,2022-08-29
us,Account Executive,Information Technology,GumGum,"Los Angeles, CA",,,,,YEAR,USD,,,2022-08-09
uk,"Chef/Culinary Instructor, Liverpool, England",Information Technology,Cozymeal,"Liverpool, England",,,20649.0,24475.0,YEAR,GBP,,,2022-08-29
uk,Administrator (Share Plan Events),Management & Consulting,Link Group,"Leeds, England",,,20429.0,25000.0,YEAR,GBP,,,2022-08-29
ie,Catering Assistant,Management & Consulting,ISS Facility Services,Cork,,,23504.0,23504.0,YEAR,EUR,,,2022-08-30
ie,Healthcare Janitor,Management & Consulting,ISS Facility Services,Cork,,,24024.0,24024.0,YEAR,EUR,,,2022-08-30
ie,Mobile Patrol Officer - Cork,Management & Consulting,Securitas Security Ireland,Cork,,,30160.0,30160.0,YEAR,EUR,,,2022-08-30
ie,Cyber Automation Engineer,Management & Consulting,Corporate Headquarters,Cork,,,,,YEAR,EUR,,,2022-08-30
uk,"Sushi Chef, Liverpool, England",Information Technology,Cozymeal,"Liverpool, England",,,20649.0,24475.0,YEAR,GBP,,,2022-08-29
ie,Security Incident Analyst,Information Technology,Trend Micro,Cork,,,52321.0,53737.0,YEAR,EUR,,,2022-08-30
uk,Customer Service – Senior Personal Banker,Management & Consulting,Royal Bank of Scotland,"Birmingham, England",,,24268.0,30218.0,YEAR,GBP,,,2022-08-25
uk,"Sushi Chef, Leeds, England",Information Technology,Cozymeal,"Leeds, England",,,21082.0,24909.0,YEAR,GBP,,,2022-08-29
uk,"Chef/Culinary Instructor, Leeds, England",Information Technology,Cozymeal,"Leeds, England",,,21082.0,24909.0,YEAR,GBP,,,2022-08-29
uk,Peloton Expert (Showroom Sales Associate) Part-Time,Information Technology,Peloton,"Liverpool, England",,,,,YEAR,GBP,,,2022-08-29
uk,Field Support Executive,Information Technology,Foodhub,"Liverpool, England",,,23000.0,26000.0,YEAR,GBP,,,2022-08-29
ie,B2B Technical Support Engineer,Information Technology,Malwarebytes,Cork,,,29647.0,48790.0,YEAR,EUR,,,2022-08-30
uk,Facilities Coordinator,Management & Consulting,SF Group,"Birmingham, England",,,28000.0,35000.0,YEAR,GBP,,,2022-08-25
uk,Security Officer,Management & Consulting,G4S,"Birmingham, England",,,20384.0,20384.0,YEAR,GBP,,,2022-08-25
de,Kaufmann für Büromanagement (m/w/d) - J915440,Management & Consulting,Pfando's cash & drive GmbH,Berlin,,,,,YEAR,EUR,,,2022-08-25
ie,Payroll Analyst,Information Technology,Cognex Corporation,Cork,,,39000.0,50420.0,YEAR,EUR,,,2022-08-30
ie,Accounts Payable Specialist,Information Technology,Trend Micro,Cork,,,28672.0,32101.0,YEAR,EUR,,,2022-08-30
ie,SPS Technical Support Advisor - Finnish,Information Technology,Apple,Cork,,,,,YEAR,EUR,,,2022-08-30
ie,"Quality Principle Engineer – Field / Customer Quality Management- Remote, Ireland",Information Technology,Dell Technologies,Cork,,,31219.0,41000.0,YEAR,EUR,,,2022-08-30
ie,Technical Writer - Senior Advisor,Information Technology,Dell Technologies,Cork,,,27038.0,36925.0,YEAR,EUR,,,2022-08-30
ie,"Software Engineer, Technical Escalations Group",Information Technology,NS1,Cork,,,37678.0,72000.0,YEAR,EUR,,,2022-08-30
us,Executive Protection Intelligence Analyst,Information Technology,TikTok,"Los Angeles, CA",,,,,YEAR,USD,,,2022-08-09
us,"Production Coordinator, Games Studio",Information Technology,Netflix,"Los Angeles, CA",,,37005.0,57822.0,YEAR,USD,,,2022-08-09
us,Networking Administrators/Engineers – All Levels,Information Technology,Sandbox Technologies,"Los Angeles, CA",,,38764.0,62225.0,YEAR,USD,,,2022-08-09
us,Jr. Desktop Support Technician,Information Technology,"Kapstone Technologies, Inc.","Los Angeles, CA",,,43000.0,45000.0,YEAR,USD,,,2022-08-09
us,"Associate Producer, Games Studio",Information Technology,Netflix,"Los Angeles, CA",,,47082.0,74274.0,YEAR,USD,,,2022-08-09
us,BI Analyst Entry Level (Bootcamp),Information Technology,PCS GLOBAL TECH,"Los Angeles, CA",,,60000.0,70000.0,YEAR,USD,,,2022-08-09
us,Content Writer,Information Technology,Square,"Los Angeles, CA",,,,,YEAR,USD,,,2022-08-09
us,O365 Administrator & Network/Desktop Support,Information Technology,Sandbox Technologies,"Los Angeles, CA",,,61789.0,101216.0,YEAR,USD,,,2022-08-09
us,Division Manager,Information Technology,LifeLearn Animal Health,"Los Angeles, CA",,,,,YEAR,USD,,,2022-08-09
us,QA Engineer,Information Technology,YouAppi,"Los Angeles, CA",,,68606.0,105506.0,YEAR,USD,,,2022-08-09
us,"Director, Client Success (Remote)",Information Technology,Zones,"Los Angeles, CA",,,82646.0,130064.0,YEAR,USD,,,2022-08-09
us,Talent Enablement Program Manager,Information Technology,Square,"Los Angeles, CA",,,,,YEAR,USD,,,2022-08-09
us,Web Developer,Information Technology,PROLIM Corporation,"Los Angeles, CA",,,114400.0,114400.0,YEAR,USD,,,2022-08-09
us,Executive Protection Intelligence Analyst,Information Technology,ByteDance,"Los Angeles, CA",,,,,YEAR,USD,,,2022-08-09
us,Account Partner - MedTech,Information Technology,Veeva Systems,"Los Angeles, CA",,,,,YEAR,USD,,,2022-08-09
us,Sr. Ecommerce Developer (Remote),Information Technology,Zones,"Los Angeles, CA",,,,,YEAR,USD,,,2022-08-09
us,Legal Senior On-Site Service Specialist,Information Technology,Ricoh,"Los Angeles, CA",,,45939.0,64576.0,YEAR,USD,,,2022-08-09
us,Account Executive (On/Off Marketing Campaings),Information Technology,Fever,"Los Angeles, CA",,,,,YEAR,USD,,,2022-08-09
us,Implementation Project Manager Principal -Remote,Information Technology,Donnelley Financial Solutions,"Los Angeles, CA",,,68441.0,104693.0,YEAR,USD,,,2022-08-09
us,"Enterprise Architect - West, US Region",Information Technology,ServiceNow,"Los Angeles, CA",,,114828.0,168837.0,YEAR,USD,,,2022-08-09
us,Digital Marketing Manager,Information Technology,PROLIM Corporation,"Los Angeles, CA",,,67702.0,98028.0,YEAR,USD,,,2022-08-09
us,"Marketplace Operations, Solutions Specialist",Information Technology,Xometry Inc,"Los Angeles, CA",,,,,YEAR,USD,,,2022-08-09
us,Front End Developer (Mid-Level),Information Technology,Internet Brands,"Los Angeles, CA",,,65627.0,100254.0,YEAR,USD,,,2022-08-09
us,Product Manager,Information Technology,Xometry Inc,"Los Angeles, CA",,,84998.0,129423.0,YEAR,USD,,,2022-08-09
us,"Senior Product Marketing Manager, eCommerce",Information Technology,Square,"Los Angeles, CA",,,,,YEAR,USD,,,2022-08-09
us,Account Director,Information Technology,GumGum,"Los Angeles, CA",,,101555.0,146877.0,YEAR,USD,,,2022-08-09
us,Power Engineer,Information Technology,ETAP,"Los Angeles, CA",,,70000.0,70000.0,YEAR,USD,,,2022-08-09
us,Systems Engineer,Information Technology,Applied Intuition,"Los Angeles, CA",,,79996.0,112646.0,YEAR,USD,,,2022-08-09
us,Autonomous Vehicles Software Engineer,Information Technology,Applied Intuition,"Los Angeles, CA",,,75983.0,109748.0,YEAR,USD,,,2022-08-09
us,Networking Program Manager,Information Technology,PROLIM Corporation,"Los Angeles, CA",,,90695.0,141869.0,YEAR,USD,,,2022-08-09
us,Production Accountant,Information Technology,Jellysmack,"Los Angeles, CA",,,54359.0,74753.0,YEAR,USD,,,2022-08-09
us,"Technical Account Manager - AZ, CA, CO, NV - Opportunity for Working Remotely Los Angeles, CA",Information Technology,VMware,"Los Angeles, CA",,,,,YEAR,USD,,,2022-08-09
us,"Product Manager, Pro Products",Information Technology,Angi,"Los Angeles, CA",,,80958.0,128917.0,YEAR,USD,,,2022-08-09
us,Director/VP - Financial Reporting,Information Technology,DigitalBridge,"Los Angeles, CA",,,,,YEAR,USD,,,2022-08-09
us,Integrated Solutions Director,Information Technology,DoubleVerify,"Los Angeles, CA",,,70612.0,108253.0,YEAR,USD,,,2022-08-09
us,AV/VC Tech Tier-3,Information Technology,Milestone Technologies,"Los Angeles, CA",,,51994.0,81746.0,YEAR,USD,,,2022-08-09
us,Associate Media Planner,Information Technology,Fever,"Los Angeles, CA",,,56347.0,79236.0,YEAR,USD,,,2022-08-09
ie,Renewals Territory Representative (German Speaking),Information Technology,Quest Software,Cork,,,,,YEAR,EUR,,,2022-08-30
uk,Pensions Administration Assistant,Management & Consulting,Hymans Robertson LLP,"Birmingham, England",,,22278.0,41999.0,YEAR,GBP,,,2022-08-25
ie,"Video Support Engineer, Global Security Operations Security Devices, Design and Video",Information Technology,Amazon Ireland Sup Svcs Ltd,Cork,,,48131.0,56505.0,YEAR,EUR,,,2022-08-30
de,Junior IT Consultant (m/w/d),Management & Consulting,cimt ag,Berlin,,,,,YEAR,EUR,,,2022-08-25
sg,Solution Designer Portal (Telco B2B/SMB) - Contract = 12 months,Information Technology,ZENITH INFOTECH (S) PTE LTD.,Singapore,,,120000.0,156000.0,YEAR,SGD,,,2022-09-02
sg,Cyber Security Engineer,Information Technology,Infosys,Singapore,,,72000.0,126000.0,YEAR,SGD,,,2022-09-02
uk,Operations Supervisor,Management & Consulting,Zalaris,"London, England",,,40858.0,58286.0,YEAR,GBP,,,2022-08-29
uk,Host/Hostess,Management & Consulting,ISS Mediclean,"London, England",,,23712.0,24045.0,YEAR,GBP,,,2022-08-29
uk,Sales Analyst & Market Development Specialist,Management & Consulting,KORNFERRY,"London, England",,,,,YEAR,GBP,,,2022-08-29
uk,Luxury Retail Security Officer (Selfridges Concession),Management & Consulting,Fahrenheit Security Ltd,"London, England",,,22880.0,23920.0,YEAR,GBP,,,2022-08-29
uk,Account Operations Manager (servicing London customers),Management & Consulting,NuServe Ltd,"London, England",,,35000.0,42000.0,YEAR,GBP,,,2022-08-29
uk,Senior Corporate Trust Manager,Management & Consulting,CSC (Corporation Service Company),"London, England",,,,,YEAR,GBP,,,2022-08-29
uk,Senior Research Executive - Evaluation Practice,Management & Consulting,KANTAR,"London, England",,,27272.0,34606.0,YEAR,GBP,,,2022-08-29
uk,Information Manager - BIM,Management & Consulting,Atkins,"London, England",,,,,YEAR,GBP,,,2022-08-29
uk,Project manager - Applications / Data - Hybrid,Management & Consulting,Michael Page,"London, England",,,50000.0,60000.0,YEAR,GBP,,,2022-08-29
uk,Cleaning Operative,Management & Consulting,Cleanology,"London, England",,,19760.0,19760.0,YEAR,GBP,,,2022-08-29
uk,Senior QA Analyst - Hybrid - London,Management & Consulting,Michael Page,"London, England",,,50000.0,60000.0,YEAR,GBP,,,2022-08-29
uk,Solution Architect - London / Hybrid,Management & Consulting,Michael Page,"London, England",,,90000.0,100000.0,YEAR,GBP,,,2022-08-29
uk,"Cleaning operative - TEMPLE WAY, COLESHILL, BIRMINGHAM, B46 1HH",Management & Consulting,Spotless Commercial,"Birmingham, England",,,22880.0,22880.0,YEAR,GBP,,,2022-08-25
uk,Sales Executive - APAC,Information Technology,Iriusrisk,"London, England",,,,,YEAR,GBP,,,2022-08-29
uk,Receptionist Restaurant,Information Technology,Sketch Restaurants & Bars,"London, England",,,29120.0,30680.0,YEAR,GBP,,,2022-08-29
uk,Service Designer,Information Technology,Capgemini,"London, England",,,30829.0,37009.0,YEAR,GBP,,,2022-08-29
uk,Market Research Intern,Information Technology,Runo Technologies Private Limited,"London, England",,,20800.0,29120.0,YEAR,GBP,,,2022-08-29
uk,Relationship Manager UK & Ireland,Information Technology,SWIFT Financial Messaging Services,"London, England",,,40000.0,68944.0,YEAR,GBP,,,2022-08-29
uk,Business Analyst (permanent),Information Technology,Analytium Ltd,"London, England",,,55000.0,75000.0,YEAR,GBP,,,2022-08-29
uk,HR Generalist,Information Technology,Iriusrisk,"London, England",,,41735.0,72126.0,YEAR,GBP,,,2022-08-29
uk,Sales Executive,Information Technology,WMS Support Services,"London, England",,,,,YEAR,GBP,,,2022-08-29
uk,Marketing Director - UK,Information Technology,Technology One Limited,"London, England",,,36221.0,55000.0,YEAR,GBP,,,2022-08-29
uk,Product Manager,Information Technology,Iriusrisk,"London, England",,,60000.0,65082.0,YEAR,GBP,,,2022-08-29
uk,Sales Operations - Graduate (UK) | TheFork,Information Technology,Tripadvisor,"London, England",,,105975.0,105975.0,YEAR,GBP,,,2022-08-29
uk,AEM Developer,Information Technology,Netcentric,"London, England",,,64057.0,102803.0,YEAR,GBP,,,2022-08-29
uk,Oncology Analyst,Information Technology,Ex Libris,"London, England",,,33517.0,41788.0,YEAR,GBP,,,2022-08-29
uk,Service Reliability Center Engineer,Information Technology,Nuance,"London, England",,,45000.0,56342.0,YEAR,GBP,,,2022-08-29
uk,Solution Area Specialists,Information Technology,Microsoft,"London, England",,,66000.0,81000.0,YEAR,GBP,,,2022-08-29
uk,AWS Solution Architect (Any UK base Location),Information Technology,Capgemini,"London, England",,,77750.0,100000.0,YEAR,GBP,,,2022-08-29
uk,"SDE II - Pyxis, Pyxis",Information Technology,AWS EMEA SARL (UK Branch),"London, England",,,60000.0,90000.0,YEAR,GBP,,,2022-08-29
uk,Senior Media Manager,Information Technology,Workday,"London, England",,,24000.0,24000.0,YEAR,GBP,,,2022-08-29
uk,Sales Operations - Graduate (UK),Information Technology,The Fork,"London, England",,,55648.0,75296.0,YEAR,GBP,,,2022-08-29
uk,Senior Technical Writer,Information Technology,Iriusrisk,"London, England",,,35000.0,63866.0,YEAR,GBP,,,2022-08-29
uk,Software Development Engineer,Information Technology,Amazon Dev Centre (London) Ltd,"London, England",,,60000.0,90000.0,YEAR,GBP,,,2022-08-29
uk,(Senior) Digital Analytics Engineer,Information Technology,Netcentric,"London, England",,,34000.0,55000.0,YEAR,GBP,,,2022-08-29
uk,Food and Beverage Attendant / Food Runner / Commis Waiter,Information Technology,Sketch Restaurants & Bars,"London, England",,,22880.0,24440.0,YEAR,GBP,,,2022-08-29
uk,Salesforce Architect,Information Technology,Capgemini,"London, England",,,32375.0,51110.0,YEAR,GBP,,,2022-08-29
uk,Digital Analytics Consultant,Information Technology,Netcentric,"London, England",,,45040.0,92279.0,YEAR,GBP,,,2022-08-29
uk,"Apple Media Products (AMP) Content Application Support Engineer, iTunes Digital Supply Chain",Information Technology,Apple,"London, England",,,,,YEAR,GBP,,,2022-08-29
uk,Events Project Managers (Print / Marketing),Management & Consulting,SF Group,"Birmingham, England",,,35000.0,42000.0,YEAR,GBP,,,2022-08-25
uk,Implementation Specialist,Information Technology,ConnectWise,"London, England",,,43339.0,49000.0,YEAR,GBP,,,2022-08-29
uk,Finance BP - Monetization - EMEA,Information Technology,ByteDance,"London, England",,,50000.0,110000.0,YEAR,GBP,,,2022-08-29
uk,Microsoft Azure Data Solution Architect,Information Technology,Capgemini,"London, England",,,77750.0,100000.0,YEAR,GBP,,,2022-08-29
uk,SENIOR ESG MANAGER,Information Technology,Talan,"London, England",,,,,YEAR,GBP,,,2022-08-29
uk,Engineer Field Ops,Information Technology,SITA,"London, England",,,23997.0,27557.0,YEAR,GBP,,,2022-08-29
uk,Customer Solutions Architect,Information Technology,Iriusrisk,"London, England",,,67763.0,82000.0,YEAR,GBP,,,2022-08-29
uk,AEM Solutions Architect,Information Technology,Netcentric,"London, England",,,130120.0,130120.0,YEAR,GBP,,,2022-08-29
uk,Cleaning Operatives,Information Technology,WMS Support Services,"London, England",,,20902.0,39895.0,YEAR,GBP,,,2022-08-29
uk,Marketing Technology Engineer,Information Technology,Netcentric,"London, England",,,39423.0,64000.0,YEAR,GBP,,,2022-08-29
uk,Chef de Partie - 3 Rosettes,Information Technology,Sketch Restaurants & Bars,"London, England",,,30000.0,35000.0,YEAR,GBP,,,2022-08-29
uk,Bid Manager UK (m/f/d),Information Technology,ubitricity - Gesellschaft für verteilte Energiesysteme mbH,"London, England",,,51136.0,65301.0,YEAR,GBP,,,2022-08-29
uk,Account Executive (Enterprise) - High Tech,Information Technology,Salesforce,"London, England",,,50000.0,88000.0,YEAR,GBP,,,2022-08-29
uk,"Senior Client Success Specialist, Enterprise",Information Technology,Indeed,"London, England",,,33000.0,44000.0,YEAR,GBP,,,2022-08-29
uk,Market Developer (UK),Information Technology,Momentum Design Lab,"London, England",,,,,YEAR,GBP,,,2022-08-29
uk,Salesforce Marketing Cloud Architect,Information Technology,Capgemini,"London, England",,,,,YEAR,GBP,,,2022-08-29
uk,Senior Sous Chef - 3 Rosettes,Information Technology,Sketch Restaurants & Bars,"London, England",,,42000.0,55000.0,YEAR,GBP,,,2022-08-29
